更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,国税庁名古屋国税局,公社・官公庁・学校・研究施設,無,,愛知県名古屋市中区三の丸3-3-2名古屋国税総合庁舎,,,,,,,
2024-08-01,愛媛県庁,公社・官公庁・学校・研究施設,無,,愛媛県松山市一番町4-4-2,,,,,,,知事 中村 時広
2024-08-01,香川県庁,公社・官公庁・学校・研究施設,無,,香川県高松市番町4-1-10,,,,,,,知事 池田 豊人
2024-08-01,福岡県庁,公社・官公庁・学校・研究施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ※企業により異なります。 2022年12月doda掲載求人より引用,福岡県福岡市博多区東公園7-7,,,,,,,知事 服部 誠太郎
2024-08-01,東京市町村総合事務組合,公社・官公庁・学校・研究施設,求人なし,,東京都府中市新町2-77-1東京自治会館内,,,,,,,
2024-08-01,公益財団法人あまぎ水の文化村,公社・官公庁・学校・研究施設,求人なし,,福岡県朝倉市矢野竹831,1993,,,,,,代表理事 林 裕二
2024-08-01,学校法人日本航空学園,公社・官公庁・学校・研究施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■教育専門学校、高等学校、中学校の運営 2022年1月doda掲載求人より引用,山梨県甲斐市宇津谷445,1960,,"3,938 百万円",,,,理事長 梅沢 重雄
2024-08-01,学校法人帝京科学大学,公社・官公庁・学校・研究施設,無,■教育・研究機関の運営 2023年10月doda掲載求人より引用,東京都足立区千住桜木2-2-1,1966,,"57,382 百万円",,,,理事長 冲永 莊八
2024-08-01,学校法人実践女子学園,公社・官公庁・学校・研究施設,求人なし,,東京都日野市大坂上4-1-1,1908,,"32,847 百万円",,,,理事長 木島 葉子
2024-08-01,学校法人大阪成蹊学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市東淀川区相川3-10-62,1938,,"17,611 百万円",,,,理事長 石井 茂
2024-08-01,林野庁,公社・官公庁・学校・研究施設,無,■森林の健全な育成を通じた、公益的機能の高度発揮、木材の安定供給など、森林・林業行政を推進■国有林野の管理経営・林況調査、収穫調査・保全管理・森林環境教育・災害調査・森林計画・技術育成 2023年10月doda掲載求人より引用,東京都千代田区霞が関1-2-1,,,,,,,長官 青山 豊久
2024-08-01,国立研究開発法人防災科学技術研究所,公社・官公庁・学校・研究施設,求人なし,,茨城県つくば市天王台3-1,2001,,"58,902 百万円",,,,理事長 林 春男
2024-08-01,国立研究開発法人建築研究所,公社・官公庁・学校・研究施設,求人なし,,茨城県つくば市立原1,2001,,"22,384 百万円",,,,理事長 緑川 光正
2024-08-01,中小企業庁,公社・官公庁・学校・研究施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 国が設置した中小・小規模事業者のための無料の経営相談窓口 2023年2月doda掲載求人より引用,東京都千代田区霞が関1-3-1経済産業省別館,,,,,,,長官 須藤 治
2024-08-01,厚生労働省中央労働委員会,公社・官公庁・学校・研究施設,求人なし,,東京都港区芝公園1-5-32労働委員会会館,,,,,,,会長 岩村 正彦
2024-08-01,公正取引委員会,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区霞が関1-1-1,,,,,,,委員長 古谷 一之
2024-08-01,国立研究開発法人森林研究・整備機構,公社・官公庁・学校・研究施設,求人なし,,茨城県つくば市松の里1,2001,,"823,207 百万円",,,,理事長 浅野 透
2024-08-01,国立研究開発法人土木研究所,公社・官公庁・学校・研究施設,求人なし,,茨城県つくば市南原1-6,2001,,"36,993 百万円",,,,理事長 藤田 光一
2024-08-01,法務省横浜地方検察庁,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市中区日本大通9横浜法務合同庁舎,,,,,,,
2024-08-01,法務省水戸地方検察庁,公社・官公庁・学校・研究施設,求人なし,,茨城県水戸市北見町1-1,,,,,,,
2024-08-01,法務省名古屋地方検察庁,公社・官公庁・学校・研究施設,求人なし,,愛知県名古屋市中区三の丸4-3-1,,,,,,,
2024-08-01,公安調査庁,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区霞が関1-1-1,,,,,,,長官 浦田 啓一
2024-08-01,内閣府,公社・官公庁・学校・研究施設,無,,東京都千代田区永田町1-6-1,2001,,,,,,内閣総理大臣 岸田 文雄
2024-08-01,法務省津地方検察庁,公社・官公庁・学校・研究施設,求人なし,,三重県津市中央3-12,,,,,,,
2024-08-01,法務省岐阜地方検察庁,公社・官公庁・学校・研究施設,求人なし,,岐阜県岐阜市美江寺町2-8岐阜法務総合庁舎,,,,,,,
2024-08-01,法務省仙台地方検察庁,公社・官公庁・学校・研究施設,求人なし,,宮城県仙台市青葉区片平1-3-1仙台法務総合庁舎内,,,,,,,
2024-08-01,海上保安庁,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区霞が関2-1-3,,,,,,,長官 瀬口 良夫
2024-08-01,株式会社札幌振興公社,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市中央区北十二条西23-2-5ＳＤＣ北12条ビル 4Ｆ,1957,,100 百万円,,,,代表取締役 浦田 洋
2024-08-01,株式会社札幌リゾート開発公社,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市南区定山渓937先,1973,,"1,020 百万円",,,,代表取締役 熊谷 淳
2024-08-01,学校法人鎮西敬愛学園,公社・官公庁・学校・研究施設,求人なし,,福岡県北九州市門司区別院6-1,1943,,327 百万円,,,,理事長 村上 充生
2024-08-01,学校法人西野学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市中央区北四条西19-1-3,1968,,"12,904 百万円",,,,理事長 前鼻 英蔵
2024-08-01,学校法人雄湊学園,公社・官公庁・学校・研究施設,求人なし,,和歌山県和歌山市道場町1-1,1965,,948 百万円,,,,理事長 田村 歓彰
2024-08-01,学校法人朝陽学園,公社・官公庁・学校・研究施設,求人なし,,長野県長野市大字南堀125-1,1975,,171 百万円,,,,理事長 佐藤 富作祉
2024-08-01,学校法人高崎健康福祉大学,公社・官公庁・学校・研究施設,求人なし,,群馬県高崎市中大類町37-1,1960,,"13,603 百万円",,,,理事長 須藤 賢一
2024-08-01,学校法人高崎商科大学,公社・官公庁・学校・研究施設,求人なし,,群馬県高崎市根小屋町741,1943,,"9,131 百万円",,,,理事長 森 本淳
2024-08-01,公益社団法人北海道観光振興機構,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市中央区北三条西7-1-1緑苑ビル 1Ｆ,1962,,,,,,代表理事 小金澤 健司
2024-08-01,学校法人群馬育英学園,公社・官公庁・学校・研究施設,求人なし,,群馬県高崎市京目町1656-1,1958,,"8,023 百万円",,,,理事長 中村 義寛
2024-08-01,札幌電気工事業協同組合,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市中央区大通東3-2北海道電気会館 2Ｆ,1951,,89 百万円,,,,代表理事 小野寺 涼一
2024-08-01,株式会社日本自動車学園,公社・官公庁・学校・研究施設,無,,福岡県北九州市小倉南区葉山町2-7-1,1961,,70 百万円,,,,代表取締役 嘉久 明子
2024-08-01,学校法人藤天使学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市北区北十六条西2-1-1,1940,,"19,383 百万円",,,,理事長 永田 淑子
2024-08-01,学校法人九州国際大学,公社・官公庁・学校・研究施設,求人なし,,福岡県北九州市八幡東区平野2-5-1,1945,,"17,446 百万円",,,,理事長 權堂 健司
2024-08-01,学校法人福原学園,公社・官公庁・学校・研究施設,求人なし,,福岡県北九州市八幡西区自由ケ丘1-1,1948,,"34,979 百万円",,,,理事長 福原 公子
2024-08-01,学校法人札幌光星学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市東区北十三条東9-1-1,1933,,"2,114 百万円",,,,理事長 山﨑 政利
2024-08-01,株式会社産学連携機構九州,公社・官公庁・学校・研究施設,求人なし,,福岡県福岡市西区大字元岡744パブリック2号館 1Ｆ,2000,,10 百万円,,,,代表取締役 前田 真
2024-08-01,株式会社環境技研,公社・官公庁・学校・研究施設,求人なし,,群馬県高崎市金古町1709-1,1972,,50 百万円,,,,代表取締役 小林 聖
2024-08-01,学校法人坪内学園,公社・官公庁・学校・研究施設,求人なし,,島根県松江市東朝日町74坪内学園1号館,1969,,"1,265 百万円",,,,理事長 坪内 浩一
2024-08-01,公益財団法人ふるさと島根定住財団,公社・官公庁・学校・研究施設,無,,島根県松江市朝日町478-18松江テルサ 3Ｆ,1992,,,,,,代表理事 荒田 裕司
2024-08-01,学校法人角田学園,公社・官公庁・学校・研究施設,求人なし,,福岡県福岡市中央区大手門1-3-7,1982,,219 百万円,,,,理事長 角田 恭子
2024-08-01,学校法人八紘学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市豊平区月寒東二条14-1-34,1952,,"5,909 百万円",,,,理事長 折登 一隆
2024-08-01,学校法人福岡雙葉学園,公社・官公庁・学校・研究施設,求人なし,,福岡県福岡市中央区御所ヶ谷7-1,1944,,"11,018 百万円",,,,理事長 麻生 泰
2024-08-01,学校法人国際学院,公社・官公庁・学校・研究施設,求人なし,,埼玉県さいたま市大宮区吉敷町2-5,1971,,"7,854 百万円",,,,理事長 大野 博之
2024-08-01,学校法人佐藤栄学園,公社・官公庁・学校・研究施設,無,,埼玉県さいたま市大宮区上小町476,1971,,"50,593 百万円",,,,理事長 森山 憲一
2024-08-01,株式会社山陽白蟻研究所,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市北区今8-10-31,1980,,10 百万円,,,,代表取締役 和田 康司
2024-08-01,学校法人就実学園,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市中区西川原1-6-1,1905,,"22,467 百万円",,,,理事長 西井 泰彦
2024-08-01,学校法人石井学園,公社・官公庁・学校・研究施設,求人なし,,岐阜県岐阜市細畑1-10-14,1954,,"1,177 百万円",,,,理事長 赤佐 浩一
2024-08-01,学校法人富田学園,公社・官公庁・学校・研究施設,求人なし,,岐阜県岐阜市野一色4-17-1,1944,,"1,545 百万円",,,,理事長 富田 幸雄
2024-08-01,株式会社農業経営研究所,公社・官公庁・学校・研究施設,求人なし,,神奈川県藤沢市鵠沼13-11,1995,,7 百万円,,,,代表取締役 中川 光朗
2024-08-01,学校法人北星学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市厚別区大谷地西2-3-1,1941,,"23,388 百万円",,,,理事長 古川 敬康
2024-08-01,学校法人小松原学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県さいたま市浦和区東岸町7-10,1951,,"7,307 百万円",,,,理事長 細根 茂
2024-08-01,学校法人松田学園,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市手稲区新発寒五条9-3-24,1982,,226 百万円,,,,理事長 松田 薫
2024-08-01,学校法人日本医療大学,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市豊平区月寒東三条11-1-50,1993,,"3,276 百万円",,,,理事長 対馬 德昭
2024-08-01,一般財団法人有明環境整備公社,公社・官公庁・学校・研究施設,求人なし,,福岡県大牟田市健老町473-5,1985,,,,,,代表理事（理事長） 角 敬之
2024-08-01,公益財団法人大牟田市文化振興財団,公社・官公庁・学校・研究施設,求人なし,,福岡県大牟田市不知火町2-10-2,1986,,,,,,代表理事 木村 和子
2024-08-01,公益財団法人大牟田市地域活性化センター,公社・官公庁・学校・研究施設,求人なし,,福岡県大牟田市健老町461,2000,,,,,,代表理事 湯村 宏祐
2024-08-01,学校法人明星学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県さいたま市緑区大字代山172,1977,,"9,245 百万円",,,,
2024-08-01,学校法人貝畑学園,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市北区田町1-1-9,1983,,"4,675 百万円",,,,理事長 貝畑 雅二
2024-08-01,学校法人志学学園,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市中区平井6-6-11,1989,,263 百万円,,,,理事長 加賀 純一
2024-08-01,学校法人しらさぎ学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県さいたま市緑区大字代山992,1985,,542 百万円,,,,理事長 厚澤 浩
2024-08-01,学校法人関西学園,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市北区西崎本町16-1,1920,,"5,525 百万円",,,,理事長 井上 峰一
