更新日,名称,業界(小分類),求人有無,所在地,代表者,設立,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,日本年金機構,公社・官公庁・学校・研究施設,無,東京都杉並区高井戸西3-5-24,理事長 水島 藤一郎,2010,,,,"100,065 百万円",厚生労働大臣の監督のもと、公的年金に関する一連の業務(適用・徴収・記録管理・相談・裁定・給付など)を担っています。約6700万人の公的年金加入者や約4000万人の年金受給者、約210万社の事務所に対し、運営業務を行います。 2024年7月doda掲載求人より引用
2024-08-01,山形県公立大学法人,公社・官公庁・学校・研究施設,求人なし,山形県米沢市通町6-15-1,理事長 阿部 宏慈,2009,,,,"2,053 百万円",
2024-08-01,公立大学法人新潟県立大学,公社・官公庁・学校・研究施設,求人なし,新潟県新潟市東区海老ケ瀬471,理事長 若杉 隆平,2009,,,,"3,462 百万円",
2024-08-01,学校法人東京シューレ学園,公社・官公庁・学校・研究施設,求人なし,東京都葛飾区新小岩3-25-1,理事長 奥地 圭子,2006,,,,294 百万円,
2024-08-01,公立大学法人都留文科大学,公社・官公庁・学校・研究施設,求人なし,山梨県都留市田原3-8-1,理事長 山下 誠,2009,,,,"5,659 百万円",
2024-08-01,愛知県あま市役所,公社・官公庁・学校・研究施設,求人なし,愛知県あま市七宝町沖之島深坪1,市長 村上 浩司,,,,,,
2024-08-01,学校法人大隈記念早稲田佐賀学園,公社・官公庁・学校・研究施設,求人なし,佐賀県唐津市東城内7-1,理事長 渡邉 義浩,2009,,,,"1,864 百万円",
2024-08-01,地方公共団体金融機構,公社・官公庁・学校・研究施設,求人なし,東京都千代田区日比谷公園1-3市政會館,理事長 佐藤 文俊,2008,,,,"16,602 百万円",
2024-08-01,株式会社カンガルーズ,公社・官公庁・学校・研究施設,求人なし,東京都町田市原町田4-7-12カーサイコー第二ビル2Ｆ,代表取締役 齋藤 るみ,1996,,,,55 百万円,
2024-08-01,株式会社マイクロフェーズ,公社・官公庁・学校・研究施設,求人なし,茨城県つくば市松代1-29-38,代表取締役 太田 慶新,1999,,,,10 百万円,
2024-08-01,株式会社ＣＤＳ,公社・官公庁・学校・研究施設,求人なし,福岡県筑紫野市大字筑紫120-1,代表取締役 牛嶋 一厳,2009,,,,35 百万円,
2024-08-01,学校法人愛知真和学園,公社・官公庁・学校・研究施設,求人なし,愛知県稲沢市西町1-1-41,理事長 足立 誠,2006,,,,"10,454 百万円",
2024-08-01,公立大学法人山梨県立大学,公社・官公庁・学校・研究施設,求人なし,山梨県甲府市飯田5-11-1,理事長 早川 正幸,2010,,,,"7,152 百万円",
2024-08-01,公立大学法人静岡文化芸術大学,公社・官公庁・学校・研究施設,求人なし,静岡県浜松市中央区中央2-1-1,理事長 横山 俊夫,2010,,,,"16,810 百万円",
2024-08-01,うみの株式会社,公社・官公庁・学校・研究施設,求人なし,徳島県海部郡美波町山河内字外ノ牟井1-6,代表取締役 中村 智治,2010,,,,50 百万円,
2024-08-01,株式会社コンプラス,公社・官公庁・学校・研究施設,求人なし,兵庫県神戸市中央区海岸通5-番地 商船三井ビルディング 7Ｆ,代表取締役社長 関原 光司,2010,,,,40 百万円,
2024-08-01,学校法人東京中華学校,公社・官公庁・学校・研究施設,求人なし,東京都千代田区五番町14,理事長 嵯峨 健民,2008,,,,"3,020 百万円",
2024-08-01,学校法人専修大学附属高等学校,公社・官公庁・学校・研究施設,求人なし,東京都杉並区和泉4-4-1,理事長 日髙 義博,1969,,,,"6,383 百万円",
2024-08-01,株式会社スマイル・ライフ,公社・官公庁・学校・研究施設,無,福岡県福岡市南区清水4-22-20船越（義）ビル 101,代表取締役 浦川 雅代,2010,,,,1 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 企業主導型保育事業＜職員数＞りんりん保育園：12名（保育士/管理栄養士/看護師/保育補助/非常勤を含む）博多りんりん保育園：10名（保育士/管理栄養士/保育補助/非常勤を含む） 2022年10月doda掲載求人より引用
2024-08-01,ふじみ野市商工会,公社・官公庁・学校・研究施設,求人なし,埼玉県ふじみ野市上福岡1-5-14ふじみ野市商工会館,会長 簑輪高一郎,2010,,,,,
2024-08-01,株式会社タイムラプスビジョン,公社・官公庁・学校・研究施設,求人なし,埼玉県志木市本町5-23-11プラザトリヤマ 4Ｆ,代表取締役 富田 勉,2009,,,,5 百万円,
2024-08-01,株式会社エコソリューションネット,公社・官公庁・学校・研究施設,求人なし,大阪府大阪市旭区大宮5-16-1,代表取締役 古崎 康哲,2006,,,,5 百万円,
2024-08-01,株式会社リトル学園,公社・官公庁・学校・研究施設,無,埼玉県さいたま市中央区上落合9-17-1,代表取締役 金子 典代,2011,,,,8 百万円,
2024-08-01,株式会社ヘミセルロース,公社・官公庁・学校・研究施設,求人なし,神奈川県川崎市幸区新川崎7-7ＡＩＲＢＩＣ Ａ14,代表取締役 茄子川 仁,2009,,,,40 百万円,
2024-08-01,学校法人みつ朝日学園,公社・官公庁・学校・研究施設,求人なし,岡山県岡山市北区御津紙工2590,理事長 大森 伸一,2010,,,,373 百万円,
2024-08-01,学校法人倉橋学園,公社・官公庁・学校・研究施設,無,静岡県浜松市中央区田町230-15,理事長 倉橋 義郎,2011,,,,,
2024-08-01,東アジア日本語学校株式会社,公社・官公庁・学校・研究施設,求人なし,福岡県福岡市博多区博多駅東1-1-33はかた近代ビル 5Ｆ,代表取締役 野田 舞,2011,,,,10 百万円,
2024-08-01,株式会社ＳＯＳＨＩ　ＢＵＳＩＮＥＳＳ　ＳＵＰＰＯＲＴ,公社・官公庁・学校・研究施設,求人なし,兵庫県神戸市中央区磯辺通4-1-5,代表取締役 白神 志朗,1987,,,,20 百万円,
2024-08-01,株式会社スタージェン,公社・官公庁・学校・研究施設,求人なし,東京都台東区蔵前4-11-6ＫＵＧＡビル 8Ｆ,代表取締役 加来 淳一,1999,,,,100 百万円,
2024-08-01,高知県公立大学法人,公社・官公庁・学校・研究施設,求人なし,高知県高知市永国寺町2-22,理事長 中澤 卓史,2011,,,,"26,138 百万円",
2024-08-01,学校法人工藤学園,公社・官公庁・学校・研究施設,求人なし,北海道札幌市中央区南九条西7-1-31,理事長 中川 佳代子,2011,,,,77 百万円,
2024-08-01,大阪広域水道企業団,公社・官公庁・学校・研究施設,無,大阪府大阪市中央区谷町2-3-12マルイト谷町ビル 3Ｆ,企業長 竹山 修身,,,,,,
2024-08-01,学校法人シュタイナー学園,公社・官公庁・学校・研究施設,求人なし,神奈川県相模原市緑区名倉2805-1,,2004,,,,,
2024-08-01,株式会社日本ロジスティクスフィールド総合研究所,公社・官公庁・学校・研究施設,求人なし,東京都中央区八重洲1-5-7ＭＢＲ97－6Ｆ,代表取締役 辻 俊昭,2009,,,,10 百万円,
2024-08-01,学校法人ＫＴＣ学園,公社・官公庁・学校・研究施設,求人なし,鹿児島県熊毛郡屋久島町平内34-2,理事長 前田 益見,2005,,,,,
2024-08-01,ＴＡＯヘルスライフファーマ株式会社,公社・官公庁・学校・研究施設,求人なし,京都府京都市左京区吉田下阿達町46-29京都大学医薬系総合研究棟,代表取締役 星 政明,2011,,,,1 百万円,
2024-08-01,一般財団法人日本空調冷凍研究所,公社・官公庁・学校・研究施設,求人なし,神奈川県厚木市上依知3003,代表理事 齋藤 潔,2011,,,,,
2024-08-01,株式会社環境トリニティ,公社・官公庁・学校・研究施設,求人なし,東京都調布市下石原1-14-6,代表取締役 北村 啓,2012,,,,10 百万円,
2024-08-01,株式会社北海道生殖医療研究所,公社・官公庁・学校・研究施設,求人なし,北海道札幌市中央区北三条西2-2-1ＮＸ札幌ビル5Ｆ,代表取締役 栁生 芳枝,2004,,,,3 百万円,
2024-08-01,復興庁,公社・官公庁・学校・研究施設,無,東京都千代田区霞が関3-1-1中央合同庁舎4号館,復興大臣 土屋 品子,,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■復興に関する市町村の施策の企画、調整及び実施■地方公共団体への一元的な窓口と支援 2022年1月doda掲載求人より引用
2024-08-01,株式会社田中ナースリー,公社・官公庁・学校・研究施設,無,東京都中野区白鷺1-11-34号,代表取締役 田中 比登美,2012,,,,1 百万円,
2024-08-01,学校法人名古屋カトリック学園,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市東区主税町3-33,理事長 松浦 悟郎,2005,,,,"1,798 百万円",
2024-08-01,公益財団法人スペシャルオリンピックス日本,公社・官公庁・学校・研究施設,求人なし,東京都港区西新橋2-22-1西新橋2丁目森ビル 7Ｆ,代表理事 有森 裕子,2011,,,,,
2024-08-01,一般社団法人全国漁業就業者確保育成センター,公社・官公庁・学校・研究施設,求人なし,東京都港区赤坂1-9-13三会堂ビル Ｂ1,代表理事 小坂 智規,2012,,,,,
2024-08-01,株式会社ＣｈｉｐＳ,公社・官公庁・学校・研究施設,求人なし,北海道帯広市西四条南15-12,代表取締役 及川 抄織,2008,,,,1 百万円,
2024-08-01,宗教法人最上稲荷山妙教寺,公社・官公庁・学校・研究施設,求人なし,岡山県岡山市北区高松稲荷712,代表役員 稲荷 泰瑛,1953,,,,5 百万円,
2024-08-01,社会福祉法人道心,公社・官公庁・学校・研究施設,無,兵庫県加古川市西神吉町大国675-2,理事長 永井 快俊,2006,,,,"1,178 百万円",
2024-08-01,株式会社ＡＫＩ研究所,公社・官公庁・学校・研究施設,求人なし,山梨県笛吹市石和町市部1125-1,代表取締役 穐山 昭彦,2008,,,,10 百万円,
2024-08-01,学校法人光陵学園,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市中村区名駅南2-7-64,理事長 山田 光男,2009,,,,207 百万円,
2024-08-01,学校法人神戸ドイツ学院,公社・官公庁・学校・研究施設,求人なし,兵庫県神戸市東灘区向洋町中3-2-8,理事長 ヴィスク・アンドレ,2012,,,,533 百万円,
2024-08-01,学校法人山口松陰学園,公社・官公庁・学校・研究施設,求人なし,山口県岩国市錦町宇佐郷507,理事長 松本 聡,2010,,,,50 百万円,
2024-08-01,株式会社ＳＡＲＡＢｉＯ温泉微生物研究所,公社・官公庁・学校・研究施設,求人なし,大分県別府市大字鶴見1356-6,代表取締役 濱田 拓也,2006,,,,183 百万円,
2024-08-01,学校法人ギャラクシー学園,公社・官公庁・学校・研究施設,求人なし,東京都中央区新川1-15-13,理事長 永井 早希子,2007,,,,,
2024-08-01,学校法人臨研学舎,公社・官公庁・学校・研究施設,求人なし,青森県三戸郡五戸町字苗代沢3-638,理事長 田中 信幸,2003,,,,"1,317 百万円",
2024-08-01,学校法人桜井学園,公社・官公庁・学校・研究施設,求人なし,神奈川県横浜市鶴見区鶴見中央1-9-5,理事長 櫻井 武美,2008,,,,549 百万円,
2024-08-01,学校法人深堀学園,公社・官公庁・学校・研究施設,求人なし,神奈川県川崎市川崎区駅前本町22-1,理事長 深堀 和子,2004,,,,873 百万円,
2024-08-01,学校法人東京芸術学園,公社・官公庁・学校・研究施設,求人なし,東京都港区西新橋3-24-10,理事長 見上 陽一郎,2007,,,,468 百万円,
2024-08-01,学校法人作新学院,公社・官公庁・学校・研究施設,求人なし,栃木県宇都宮市一の沢1-1-41,理事長 船田 恵,1999,,,,"15,643 百万円",
2024-08-01,学校法人山脇学園,公社・官公庁・学校・研究施設,求人なし,大阪府池田市伏尾台2-11,理事長 山脇 成子,2003,,,,106 百万円,
2024-08-01,学校法人花小金井学園,公社・官公庁・学校・研究施設,求人なし,東京都小平市花小金井2-9-11,理事長 髙橋 清,2006,,,,"1,083 百万円",
2024-08-01,学校法人わかば学園,公社・官公庁・学校・研究施設,求人なし,宮城県名取市閖上西2-12,理事長 佐々木 一十郎,2007,,,,,
2024-08-01,学校法人同仁キリスト教けやき学園,公社・官公庁・学校・研究施設,求人なし,東京都文京区目白台3-10-9,理事長 石橋 克己,2010,,,,899 百万円,
2024-08-01,学校法人六所の森学園,公社・官公庁・学校・研究施設,求人なし,東京都世田谷区赤堤2-25-2,理事長 纐纈 りえ,2011,,,,,
2024-08-01,株式会社衛生微生物研究センター,公社・官公庁・学校・研究施設,求人なし,東京都葛飾区青戸7-21-14,代表取締役 李 新一,2004,,,,10 百万円,
2024-08-01,株式会社スマイルファクトリー,公社・官公庁・学校・研究施設,求人なし,大阪府大阪市城東区成育3-3-14,代表取締役 今田 容康,2012,,,,9 百万円,
2024-08-01,ティエムファクトリ株式会社,公社・官公庁・学校・研究施設,求人なし,茨城県東茨城郡茨城町中央工業団地7-11,代表取締役 倉田 真弥,2012,,,,60 百万円,
2024-08-01,株式会社環境創生科学研究所,公社・官公庁・学校・研究施設,求人なし,神奈川県横浜市中区相生町5-80相生ビル 4Ｆ,代表取締役 小松 英司,2012,,,,2 百万円,
2024-08-01,株式会社Ｃ＆Ａ,公社・官公庁・学校・研究施設,求人なし,宮城県仙台市青葉区一番町1-16-23,代表取締役 鎌田 圭,2012,,,,5 百万円,
2024-08-01,Ｃ２Ｃ　Ｔｗｉｎｋｌｅ　Ａｃａｄｅｍｙ株式会社,公社・官公庁・学校・研究施設,求人なし,和歌山県岩出市高瀬84-2岩出Ｎ．Ｄビル 202,代表取締役 山本 佳明,2006,,,,3 百万円,
2024-08-01,エンネット株式会社,公社・官公庁・学校・研究施設,求人なし,東京都武蔵野市吉祥寺東町3-10-7,代表取締役 小山 昇,1997,,,,10 百万円,
