更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,有限会社近建材,サブコン,1,【企業概要】・当社は、1978年（昭和53年）10月設立。新潟県胎内市に本社を置く土木建設業者です。・土木工事の設計・施工を中心に、建材の運搬、産業廃棄物の収集運搬及び砂の販売を行っています。・誇りを持って良い仕事に徹し、地域社会に貢献できる会社を目指しています。【事業内容】＜土木工事＞道路工事、調整池設置、防雪柵設置、下水道工事など各種土木工事を行っております。＜運送業＞砂・土・砂利・アスファルト・産業廃棄物の運搬などを行っております。＜砂販売＞質の高い砂の採取地として定評のある新潟県胎内市。業務用はもちろん、個人の方にもご提供いたします。,新潟県胎内市鷹ノ巣212-1,1978,44.8,16,4百万円,http://www.konkenzai.jp,,
2024-08-01,株式会社前田組,ゼネコン,1,■事業内容： 建築工事業（建設業許可番号：愛知県知事許可 特 - 28第 9392 号）,愛知県名古屋市昭和区紅梅町3-3,1962,50.0,10,21百万円,http://www.maeda-gumi.com/index.html,,
2024-08-01,滝藤建設株式会社,ゼネコン,1,■事業内容：官公庁施設や教育・文化施設、福祉施設、店舗や工場、集合住宅といった様々な建造物の施工管理を行っております。,愛知県名古屋市昭和区南分町3-46,1962,,20,20百万円,https://takito.co.jp/,,
2024-06-01,株式会社菅谷工務店,住宅（ハウスメーカー）,2,■事業内容： 注文住宅、新築、リフォーム工事一式,千葉県香取市府馬1869,,,7,10百万円,http://www.center-home.net/,,
2024-06-01,不動建設株式会社,ゼネコン,1,■事業内容：総合建設業、設計・施工・監理、宅地建物取引、建築企画コンサルタント,愛知県名古屋市昭和区戸田町5-26,1953,,18,22百万円,http://www.fudo-kensetsu.com/,,
2024-08-01,不二建設株式会社,サブコン,2,■事業内容： 大手企業と連携し、新築・増改築・営繕工事・リフォームを中心とした民間企業や公共事業の新築や改修などを行っております。■ビジョン： 当社は創業以来建設業専一に従事し、各方面の御援助により社業は順調に進展を続けております。これはひとえに、官民各層に渡る御得意様よりの温かい御支援と変わらぬ御愛顧の賜物と存じ、衷心より厚く御礼申し上げます。今後とも、工事設計施工に就きましては、一層細心の注意をし常に新しき技術に鋭意努力致し、御得意様各位の御信頼と御期待に添える様、社業に精進して参る覚悟でございます。,愛知県名古屋市昭和区天神町2-16不二ビル 1F,1949,,16,35百万円,http://www.fujikensetsu-nagoya.co.jp/index.html,,
2024-08-01,株式会社小野組,建築設計事務所,3,～創業から127年の総合建設業～■事業内容： 土木、建築各工事の設計・施工を手掛けています。■経営理念：「全従業員の物心両面の幸福を求め、善なる心で自然と社会に調和し、全ての人の進歩発展に貢献すること」・顧客をはじめ万物によって生かされていることを自覚し感謝する・全てにおいて仁、義を重んじ誠を尽くし気心を通じ合わせる・自然を深く畏敬し、人間愛に立脚した安全管理を徹底し人命尊重する・本業に徹し、公明正大にして謙虚に驕らず、地域と共生し社会的責任を果たす・弛まぬ努力と不撓不屈の闘志を持って品質の向上と新技術の創造に挑む,新潟県胎内市西栄町2-23,1962,,173,94百万円,http://www.ono-gumi.co.jp/,,
2024-08-01,株式会社拓工,建築設計事務所,2,■事業内容：農業土木を中心に100％官公庁を取引先とし、自己資本80％と安定した経営・事業展開をしております。,愛知県名古屋市熱田区桜田町15-22,1972,,57,30百万円,http://www.c-takko.co.jp/,,
2024-08-01,株式会社千商,ゼネコン,9,■企業概要：時代のニーズに応える都市づくりに参加する当社は、信頼と調和、地域活性に奉仕し、よりよい施工を目指しています。滋賀に根付き、官公庁案件・民間案件ともにバランスよく手がける当社は、土砂災害を防ぐ工事や道路の新設、グラウンドの整備など…さまざまな工事を担当しています。2014年には宮城に支店を構え、東北復興支援事業にも着手。“地域の暮らしをより良くする” ことを目指し成長しています。■事業内容：（1）土木工事（2）建築工事（3）東北復興支援事業,滋賀県草津市南笠東3-20-44,1990,,26,30百万円,http://sensho-co.com/,,
2024-06-01,鎌形建設株式会社,ゼネコン,8,■事業内容：（1）土木事業（2）建築事業（3）鎌形建設の家（4）リフォーム事業（5）不動産事業（6）セルコホーム（7）ユーミーマンション,千葉県香取郡多古町多古591,1962,47.2,70,50百万円,https://www.kamagatakk.jp/,,
2024-07-01,ケー・アール・イエンジニアーズ株式会社,建設コンサルタント,2,■事業内容： 工法比較から詳細設計まで、トータルにサポートさせていただきます。工法の確かさと設計クオリティの高さは、皆さまからの信頼を頂いております。,東京都港区浜松町1-16-5芝ビル,1987,,30,15百万円,http://kre-eng.co.jp/,,
2024-06-01,株式会社丸宗土建,サブコン,1,■事業内容：当社は地元伊勢市や三重県の公共工事を中心に展開している建設業です。■沿革：昭和48年4月：丸宗土建設立し、創業開始。土木工事 一般 第2931号許可昭和51年5月：株式会社丸宗土建設立昭和59年10月：舗装工事、水道施設工事、とび土木工事 特定 第2931号許可平成5年8月：管工事許可平成10年3月：石工事、鋼構造物工事、しゅんせつ工事、塗装工事 許可平成12年2月：造園工事 許可平成14年9月：ISO9001認定取得,三重県伊勢市黒瀬町917-163,1976,,15,20百万円,http://maruso-d.com/,,
2024-07-01,株式会社アイエスシイ,建設コンサルタント,3,■事業内容： ◇調査・計画・設計◇調査・解析・診断◇マネジメント◇合意形成・企画運営・広報◇測量・調査◇建築・景観◇発注者支援,愛知県名古屋市昭和区福江2-9-33nabi/白金2F,1988,,28,10百万円,http://www.isc-ngo.co.jp/,,
2024-07-01,清和建設株式会社,サブコン,1,■企業概要：当社は、平成元年に設立し地元、旭市・銚子市・匝瑳市・香取市を中心に道路建設、道路維持補修工事、などを通して地域社会に貢献してまいりました。「舗装施工」を専門とし良質で安心・安全な成果品を皆様にお届けすることを第一に、今後とも技術力・施工力の研鑽に励み、地域の社会貢献を更に推進するよう努力してまいります。,千葉県旭市清和乙667,1989,45.0,30,20百万円,http://www.seiwa-con.co.jp,,
2024-07-01,株式会社狩野コーポレーション,不動産管理,1,■事業内容： ・法人および富裕層の個人顧客を取引先とする、不動産売買・不動産賃貸仲介業務ならびに管理業務。紹介による依頼案件が大半です。・不動産売買の仲介及び賃貸の仲介・マンション／賃家／ガレージ等の管理・不動産活用の企画・提案・トランクルーム「便利BOX」・コインパーク「便利パーク」の企画・運営,京都府京都市左京区下鴨梅ノ木町14,1982,39.0,13,10百万円,https://www.kanoh.com/index.php,,
2024-06-01,大洋建設株式会社,ゼネコン,5,【設立から55年、地域に根差して、総合建設業・不動産販売業・不動産賃貸業を展開しています／定着率の向上や働きやすい環境づくりにも取り組んでいます】■事業内容：総合建設業・不動産販売及び不動産賃貸業■事業の特徴：・建設事業…公共施設・共同住宅・医療福祉施設・商業施設・産業施設・個人住宅などの様々な建築を行っています。・不動産販売事業…新築一戸建ての販売はもちろんのこと、賃貸物件や土地の仲介、地主向けの土地活用等様々な不動産事業を行っています。・不動産賃貸事業…保有不動産の運用管理を行っています。,神奈川県横浜市戸塚区戸塚町157,1968,38.9,134,100百万円,http://www.ocean-group.co.jp/,,
