更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,株式会社キタデン,設備管理・メンテナンス,求人なし,,北海道札幌市中央区南四条西13-1-8Ｓ413ビル,1973,代表取締役 伏木 進,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ジェイエイながのサービス株式会社,建設・プラント・不動産業界,求人なし,,長野県長野市三輪1-1-16,1997,代表取締役 若林 武雄,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社黒岩測量設計事務所,建築設計事務所,求人なし,,群馬県前橋市荒牧町1-40-24,1977,代表取締役 黒岩 和久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,西部ビル管理株式会社,設備管理・メンテナンス,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 北九州で50年以上。ビルメンテナンス業・設備管理業・環境衛生業務・警備業と清潔で美しく、快適で安心な環境創りを提供しています。元気であればいつまでも！若者から70歳以上まで、多くのスタッフが働いてくれています。 2022年1月doda掲載求人より引用,福岡県北九州市戸畑区幸町1-19,1964,代表取締役 谷川 広行,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北海道環境株式会社,サブコン,求人なし,,北海道札幌市白石区中央一条5-11-16,1987,代表取締役 青木 陽剤,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日本セネット,サブコン,求人なし,,長野県長野市大字風間1764-3,1997,代表取締役 立野 哲雄,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ふくしサービス,不動産管理,求人なし,,北海道札幌市中央区北四条東2-7-1シャルム北4条 1Ｆ,1980,代表取締役 越後 博明,31 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ビッグシステム,不動産仲介,無,,北海道札幌市中央区南四条西7-6,1989,代表取締役 村上 幸三,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,豊栄建設株式会社,住宅（ハウスメーカー）,無,,北海道札幌市中央区北八条西12-28,1989,代表取締役 浦田 和洋,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イツワ,不動産仲介,求人なし,,長野県長野市南千歳1-22-13イツワ駅前ビル 3Ｆ,1991,代表取締役 市川 昇,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ひかりシステム,住宅設備・建材,求人なし,,群馬県前橋市大友町2-29-11ひかり電気,1985,代表取締役 望月 達也,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社創栄タイル,サブコン,求人なし,,福岡県北九州市戸畑区福柳木2-14-3,1994,代表取締役 塚内 浩文,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社宮田電設工業,住宅設備・建材,求人なし,,福岡県北九州市戸畑区牧山1-10-50,1992,代表取締役 宮﨑 慎治,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三協機工株式会社,設備管理・メンテナンス,求人なし,,群馬県前橋市天川大島町3-32-2,1983,代表取締役 戸塚 えみ子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東立エンジニアリング株式会社,サブコン,求人なし,,北海道札幌市中央区南十四条西13-3-5ニューハイム札幌 1Ｆ,1978,代表取締役 北原 光律,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社共栄測量設計社,建設コンサルタント,求人なし,,長野県長野市大字柳原344-3,1962,代表取締役 松林 直人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社中山綜合コンサルタント,建築設計事務所,求人なし,,和歌山県和歌山市栄谷241,1980,代表取締役 中山 智支,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,天工ハウジング株式会社,住宅（ハウスメーカー）,求人なし,,群馬県前橋市鶴光路町370-1,1990,代表取締役 竹澤 孝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社群馬総合設備,住宅設備・建材,求人なし,,群馬県前橋市問屋町1-11-4,1985,代表取締役 摩庭 優,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日和設計,建築設計事務所,求人なし,,和歌山県和歌山市黒田114-2,1989,代表取締役 堀内 秀一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社札幌物流,内装・インテリア・リフォーム,求人なし,,北海道札幌市中央区南四条東1-5-2,1990,代表取締役 森山 勝己,37 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社三愛商会,設備管理・メンテナンス,求人なし,,長野県長野市上松4-5-12,1966,取締役 武井 秀樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社井手口興産,不動産仲介,求人なし,,福岡県北九州市戸畑区千防2-18-7,1999,代表取締役 井手口 智一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社田中建築設備事務所,建築設計事務所,求人なし,,北海道札幌市中央区南一条西7-20-1札幌スカイビル 6Ｆ,1980,代表取締役 田中 昌己,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,藤工業株式会社,設備管理・メンテナンス,求人なし,,福岡県北九州市小倉北区片野新町1-2-26,1967,代表取締役 藤田 尚之,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リロケーションサービス,不動産管理,無,,北海道札幌市中央区北五条西26-1-5,1977,代表取締役 高橋 孝嘉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エルザ,不動産仲介,求人なし,,福岡県北九州市小倉北区米町1-5-18エルザビルＮｏ．15 1Ｆ,1975,代表取締役 田中 徳将,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社古島,サブコン,求人なし,,福岡県北九州市小倉北区上富野4-10-126号,1975,代表取締役 豊 永満,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社住販,不動産仲介,求人なし,,北海道札幌市中央区北三条西17-2-31住販ビル,1980,代表取締役 村上 武平,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ヨシダ電気工事,住宅設備・建材,求人なし,,群馬県前橋市堀之下町214-9,1985,代表取締役 吉田 和晃,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社北海道ダイケン,設備管理・メンテナンス,求人なし,,北海道札幌市中央区北一条西2-1札幌時計台ビル 4Ｆ,1987,代表取締役 金子 宗典,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社昭和ビル,不動産管理,求人なし,,北海道札幌市中央区大通西5-8昭和ビル 9Ｆ,1966,代表取締役 倭 雅則,59 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社白木工務店,サブコン,求人なし,,和歌山県和歌山市梶取316-12,1977,代表取締役 白木 博,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大善建設株式会社,サブコン,無,,北海道札幌市中央区北二条東12-98-12ＲＳビル 3Ｆ,1986,代表取締役社長 宮武 謙二,46 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ケイティエル,住宅設備・建材,無,,福岡県北九州市小倉北区浅野2-11-30（株）ケイティエル 2Ｆ,1951,代表取締役 赤尾 直哉,85 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンワ瓦工業,設備管理・メンテナンス,求人なし,,和歌山県和歌山市大谷53-4,1972,代表取締役 久保 伸之,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アーバンホームズ,不動産仲介,求人なし,,北海道札幌市中央区北一条西19-1-14アーバンホームズビル 401,1992,代表取締役 富樫 秀一,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大同建設株式会社,ゼネコン,求人なし,,福岡県北九州市小倉北区重住3-10-15大同ビル,1951,代表取締役 山本 憲一郎,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フロンティア技研,建設コンサルタント,求人なし,,北海道札幌市中央区北三条西3-1-25ＮＲＥＧ北三条ビル 3Ｆ,1988,代表取締役 蒲原 直之,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社幸輝開発,ゼネコン,求人なし,,和歌山県和歌山市和田1223-41,1997,代表取締役 柳瀨輝幸,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日新工業,住宅設備・建材,求人なし,,北海道札幌市中央区北一条東4-1-1サッポロファクトリー1条館 3Ｆ,1993,代表取締役 渡部 正益,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,エイコー技研株式会社,建設コンサルタント,求人なし,,北海道札幌市中央区南三条西9-998-17,1987,代表取締役 藤本 賀津緒,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北海道建築設計監理株式会社,建築設計事務所,求人なし,,北海道札幌市中央区北二条西1-10ピア2・1 402,1972,代表取締役 加藤 守,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社丸善設備,内装・インテリア・リフォーム,求人なし,,福岡県北九州市小倉北区鋳物師町2-2,1992,代表取締役 山本 慎一,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アカギホーム株式会社,住宅（ハウスメーカー）,求人なし,,群馬県前橋市徳丸町123-1,1996,代表取締役 角田宣二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,洞海電池電業株式会社,設備管理・メンテナンス,求人なし,,福岡県北九州市小倉北区真鶴2-4-13,1961,代表取締役 池尻 正昭,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,シンコー株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,福岡県北九州市小倉北区東港1-3-13,1962,代表取締役 松野尾 徹,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エス・ティー・ケー,不動産仲介,無,,東京都渋谷区渋谷2-19-20宮益坂岡ビル 9Ｆ,1992,代表取締役 上田 浩史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エクシウォール三和,ゼネコン,求人なし,,和歌山県和歌山市吉原68-1,1993,代表取締役 横 和幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ｍｉｃｓ,内装・インテリア・リフォーム,求人なし,,北海道札幌市中央区南二条西22-1-45ＨＡＬ22ビル 2Ｆ,1991,代表取締役 西風 裕幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社高田屋,不動産仲介,求人なし,,大阪府大阪市中央区久太郎町2-5-28久太郎町恒和ビル 10Ｆ,1959,代表取締役 土井 良太,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
