更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,株式会社エム・ティ・エム,不動産仲介,無,東京都武蔵野市吉祥寺南町2-20-8Ｅ’ｂｌｄ,1996,代表取締役 吉井 弘毅,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,■分譲住宅（戸建）の設計、施工、販売■不動産の売買、仲介、管理■建設工事の企画、請負★中野・杉並・吉祥寺・三鷹などの西東京エリアを中心に快適な住まいをお届けし、ご信頼をいただいてきました。おかげさまで29年以上に渡り、安定成長を続けています。 2024年3月doda掲載求人より引用
2024-08-01,康弘商事株式会社,不動産仲介,求人なし,東京都港区浜松町2-7-3,1969,代表取締役 柄澤 弘子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＡＴＳ,サブコン,求人なし,東京都墨田区横川2-14-7,1993,代表取締役社長 新明 庄二,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイ・エス,内装・インテリア・リフォーム,求人なし,東京都中央区日本橋横山町4-5福田ビル 6Ｆ,1993,代表取締役 神高 健一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社多摩ニッタンサービス,住宅設備・建材,求人なし,東京都八王子市大和田町5-19-16,1983,代表取締役 北沢 誠一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社輪法,不動産仲介,求人なし,東京都中野区中野4-11-10アーバンネット中野ビル 6Ｆ,1986,代表取締役 蒲 康宏,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アルファスペース,内装・インテリア・リフォーム,求人なし,東京都町田市忠生3-22-2,1990,代表取締役 古畑 康二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ユニプロ工事株式会社,設備管理・メンテナンス,求人なし,東京都文京区千駄木2-47-4,1973,代表取締役 立石 一真,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハウスフレンド,不動産管理,無,東京都千代田区神田相生町1秋葉原センタープレイスビル11Ｆ,1996,代表取締役 石渡 大輔,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,■不動産関連事業全般■マンション・戸建の仲介及び販売■賃貸不動産の仲介及び管理■損害保険代理業 2024年6月doda掲載求人より引用
2024-08-01,株式会社岡田建興ジェイシー,建築設計事務所,求人なし,東京都葛飾区小菅2-21-13,1990,代表取締役 岡田 保,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＲＥＡＬ　ＳＱＵＡＲＥ,不動産仲介,求人なし,東京都中央区銀座6-5-17,2003,代表取締役 筒井 年彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社栄建社,建築設計事務所,求人なし,東京都中野区本町4-9-14,2002,代表取締役 金子 茂一,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フォワードスタイル株式会社,内装・インテリア・リフォーム,求人なし,東京都渋谷区千駄ヶ谷1-30-10,2003,代表取締役 南部 昌亮,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ブリスハウス,不動産仲介,求人なし,東京都世田谷区駒沢1-4-14,2003,代表取締役 下里 直樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンブライト,不動産管理,求人なし,東京都品川区大井3-4-8桃屋ビル 2Ｆ,1998,代表取締役 五十嵐 克司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リュウホームズ,不動産仲介,求人なし,東京都目黒区目黒本町3-5-10,1998,代表取締役 高尾 隆一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,相互印刷株式会社,不動産仲介,求人なし,千葉県君津市陽光台3-7-11,1953,代表取締役 多羅尾 清子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ケー・ビー・エス,不動産仲介,求人なし,東京都中央区銀座8-14-5銀座小寺ビル 1Ｆ,1963,代表取締役 児玉 裕,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オーワークス,建築設計事務所,求人なし,東京都目黒区碑文谷6-4-7,1998,代表取締役 折田 清一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グローバルリアルティ,不動産管理,求人なし,東京都港区赤坂9-7-2東京ミッドタウンレジデンシーズ1702,1990,代表取締役 神田 治明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｄｉ－Ｆｒａｍｅ,不動産仲介,求人なし,東京都千代田区神田三崎町3-10-2みさきビル 6Ｆ,2005,代表取締役 結城 光則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,グリーン航業株式会社,土地活用,求人なし,東京都千代田区二番町5-5番町フィフスビル 6Ｆ,1974,代表取締役 弘中 義夫,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社桜不動産コンサルティング,不動産仲介,求人なし,東京都江戸川区瑞江2-6-19,1988,代表取締役 片岡 みさ江,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社上原工業,サブコン,求人なし,東京都大田区久が原6-5-6,1994,代表取締役 上原 昌純,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ナナタク,不動産仲介,求人なし,東京都港区白金1-28-9シミズビル 601,1971,代表取締役 清水 伸剛,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社豊沢工営,設備管理・メンテナンス,求人なし,東京都町田市下小山田町1712,1988,代表取締役 豊澤 京,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アドリード,不動産管理,求人なし,東京都渋谷区渋谷1-5-5デュラス青山 4Ｆ,2001,代表取締役 小林 明治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンクホーム,不動産金融,求人なし,広島県広島市佐伯区隅の浜1-9-83号,1984,代表取締役 武藤 能文,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エアコンシステム東宏株式会社,サブコン,求人なし,東京都世田谷区等々力2-22-9等々力ビル 102,1981,代表取締役 井石祐人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ダイオージャパン,不動産仲介,求人なし,東京都中央区日本橋人形町2-15-3,1986,代表取締役 菅原 渉,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オフィス・ミツキ,不動産仲介,求人なし,東京都渋谷区神宮前6-18-1クレインズパーク 2Ｆ,1994,代表取締役 熊井 崇人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日商管理サービス,不動産管理,求人なし,東京都渋谷区代々木1-45-1日商代々木ビル,1994,代表取締役 髙地 健太郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マインズコーポレーション,不動産仲介,求人なし,東京都練馬区貫井1-4-12フレイム中村橋 1Ｆ,1993,代表取締役 関口 和子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社イーエムシー,内装・インテリア・リフォーム,求人なし,東京都墨田区石原1-10-4,1998,代表取締役 柴田 きえ子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リネアタラーラ,内装・インテリア・リフォーム,求人なし,東京都世田谷区用賀3-12-19マドビル 3Ｆ,2001,代表取締役 門田 克巳,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,オークラエンジニアリング株式会社,サブコン,求人なし,東京都千代田区神田和泉町1-8サン・センタービル 6Ｆ,2000,代表取締役 朝倉 正夫,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社道路計画,建築設計事務所,求人なし,東京都豊島区東池袋2-13-14マルヤス機械ビル 5Ｆ,1981,代表取締役 野中 康弘,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社スイコウ建設,サブコン,求人なし,東京都江戸川区一之江7-65-28,1982,代表取締役 菊池 雄二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リアルウィンズ,不動産管理,求人なし,東京都国分寺市本町2-5-4,1988,代表取締役 金子 功,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ダイエーエレベータ株式会社,設備管理・メンテナンス,求人なし,東京都品川区大崎3-5-2エステージ大崎 111,1971,代表取締役 大島 武,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社レモンピールプラス,内装・インテリア・リフォーム,求人なし,東京都豊島区南大塚3-32-10,2000,代表取締役 矢口 勉,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社南洲電業,サブコン,求人なし,東京都品川区西中延1-6-22東洋ビル 201,1986,代表取締役 江藤 政信,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ワイ・エヌ・ケイ,不動産仲介,求人なし,東京都新宿区上落合1-25-5,1960,代表取締役 東 法子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ブレインズワーク・アソシエイツ,ディベロッパー,求人なし,東京都渋谷区南平台町15-8ウッディ南平台ビル 302,1985,代表取締役 滝 邦彦,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ザイセイ,不動産金融,求人なし,東京都新宿区西新宿8-12-1サンパレス新宿 801,1987,代表取締役 出口 竜太,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三基ルーバ株式会社,住宅設備・建材,求人なし,東京都中央区日本橋蛎殻町1-12-7日本橋ＫＯＩビル,1991,代表取締役 成田 亮,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タウン・クリエイション,不動産仲介,求人なし,東京都渋谷区神宮前2-4-18江柄子ビル 1Ｆ,2000,代表取締役 石川 修詞,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エムアンドエム,ゼネコン,求人なし,神奈川県川崎市中原区上小田中2-42-3201,1985,代表取締役 岡田 悦郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エンドウ・エコレイズ株式会社,サブコン,求人なし,東京都足立区西新井6-27-16,1976,代表取締役 遠藤 明德,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,共同建設株式会社,建築設計事務所,無,東京都新宿区原町1-34-7201,1957,代表取締役 川俣 篤典,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,協和産業株式会社,不動産仲介,求人なし,東京都八王子市明神町4-6-6607,1948,代表取締役 山口 信太郎,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社基礎保証システム,サブコン,求人なし,東京都江戸川区小松川1-2-2718,2002,代表取締役 辻野 眞也,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社東秀工務店,住宅（ハウスメーカー）,求人なし,東京都葛飾区西新小岩4-40-25メゾンヴィファーラ 1Ｆ,1999,代表取締役 大塚 秀人,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社尾山台ホーム,不動産仲介,求人なし,東京都世田谷区尾山台3-22-5（有）尾山台ホーム 2Ｆ,2004,取締役 谷野 周次,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社キタックビル,不動産仲介,求人なし,東京都板橋区板橋1-24-3キタック販売ビル,1984,代表取締役 小林 妙子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ツキオ,不動産仲介,求人なし,東京都渋谷区神宮前5-18-7,1983,代表取締役 植田 満,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本クリーン株式会社,不動産管理,無,東京都千代田区神田錦町2-5-4第二亀谷ビル,1979,代表取締役 森下 紀男,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メガステップ,サブコン,求人なし,東京都品川区西五反田7-12-6,2001,代表取締役 小山 宗一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
