更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-06-01,株式会社キョウワ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業詳細：創業時の熱簡鍛造ボルト製造から、機械部品製造、機械装置製造と、時代に合わせて変化と進歩をしてきました。現在は、産業機械の製造に対して、設計から、部品製造、機械組立てまでを「仕組み」を確立させ、対応しています。部品製造に関しては、外部のサプライヤー様を利用して、幅広い調達網を蓄積すると共に、自社では、部品管理の充実を図り、自社開発の管理ソフトを利用し、組立前の部品集約を徹底し、組立工程の作業効率を大幅に上げています。,岐阜県関市志津野2935,1964,50,20百万円,38.6,https://www.kk-kyouwa.co.jp/,,
2024-07-01,日光計装株式会社,受託加工業（各種加工・表面処理）,1,■事業内容： ・岡山県倉敷市に拠点を置き、「工場製作部門」「計装工事部門」「設計工事部門」の3部門で、プラントを支えるものづくりを行っております。,岡山県倉敷市松江3-3-12,1970,48,10百万円,,https://nikkokeiso.co.jp/,,
2024-07-01,株式会社田中工業,機械部品・金型メーカー,1,当社は北海道有数の技術を誇る銑鉄鋳物専業メーカーで、昨年創業７０年を迎えました。特にマンホールの鉄蓋の道内シェアは60%と道内でもトップクラスのシェアを持っております。また、これまで培ってきた技術を活かしてロボットや建設機械の部品などマンホール以外にも公共鋳物から機械鋳物まで品質管理と品質保証を第一に幅広く取り扱っており、毎期安定した売上を計上している。,北海道小樽市奥沢3-30-9,1952,42,35百万円,,https://www.otaru-tanaka.com/publics/index/1/,,
2024-07-01,生駒鍍金工業株式会社,受託加工業（各種加工・表面処理）,2,■事業内容：必要な防錆機能とコストに応じた表面処理の御相談に応じます。防錆力、表面の色調、後加工の有無に応じて、単にメッキ処理のみならず、メッキと塗装の複合型表面処理部品、使用される位置等、あらゆるスペックに応じた処理を実現致します。どんな表面処理がいいのか、お悩みの方、今の表面処理に満足されていない方、また、コストダウンを実現したい、機能アップをはかりたいという企業の方々は、是非、「生駒鍍金工業」に、御一報ください。,岐阜県関市稲河町5-8,1977,87,25百万円,48.0,http://chuokai-gifu.or.jp/ikoma/,,
2024-07-01,株式会社工藤鉄工所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：印刷、製本、紙工関連機械（紙揃え機、紙積み揃え機、断裁機周辺機械、テーブルリフター、スクーパー、トラバーリフト）及び産業用自動機の設計、製作、販売,埼玉県川口市東領家5-4-10,1907,22,10百万円,,http://www.kudo-ace.co.jp/,,
2024-06-01,株式会社相澤鉄工所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：工作機械の開発、製造、販売を行っています（金属加工の産業用装置の開発、製造）。主に、金属切断を主に行うシャー＆シャーリングシステム、また金属の折り曲げを行うプレスブレーキがメイン商材です。,埼玉県川口市江戸1-16-10,1956,95,50百万円,49.0,http://www.aaa-aizawa.co.jp/index.php,,
2024-08-01,竹下産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：・海苔機械の製造、販売、農業機械の製造、販売／建築工事設計施工・上記に付帯する一切の業務,福岡県柳川市本町68-4,1965,88,80百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,川口板金株式会社,自動車部品メーカー,1,■事業概要：自動車部品（トラック）、製パン・製菓焼型、その他の産業機器・部品のプレス、板金溶接、機械加工および表面処理加工,埼玉県川口市江戸袋2-6-14新郷工業団地内,1968,200,77百万円,42.0,http://www.kbankin.co.jp/,,
2024-08-01,株式会社セキテック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：・IT機器関連生産設備の設計、開発、製造・自動車関連生産設備の設計、開発、製造・衛生陶器生産設備の設計、開発、製造上記のほか様々な生産設備、機械の設計開発を行っております。,岐阜県関市新迫間16,2000,65,90百万円,40.7,http://www.sekitech-gifu.co.jp/,,
2024-08-01,名古屋技研工業株式会社,自動車部品メーカー,4,＜企業概要＞～自動車・二輪車・建設機械関連部品の製造を中心に、精密金属部品の開発から量産まであらゆるニーズに対応しています。 常に技術と品質を極めながら、設計から最後の切削仕上げ工程まで、部品ひとつひとつに魂を込めて、モノ造りに取り組んでいます。～■事業内容・自動車、建設機械等の部品製造（自動車関連部品） ブレーキホース口金具、パワーステアリングホース口金具、各種油圧ホース口金具、トランスミッション部品、セーフティ部品（エアバック等）など（建設機械関連部品） 操縦系部品、駆動系部品、産業機械部品など,愛知県名古屋市南区元塩町3-8,1974,175,96百万円,35.0,https://www.nagoyagiken.co.jp,,
2024-07-01,興南設計株式会社,自動車部品メーカー,3,■事業内容： ・設計部…製鉄所の機械設備および装置の設計、自動車部品組立装置／冶具設計／製作、医療機器／家電品および生活関連機器などの開発設計、産業機械／省力機械／製造ラインなどの設計／製作、航空機冶具設計・コミュニケーション事業部…取扱説明書・マニュアル・ラベル・パンフレット等の企画／制作、3Dイラストおよびアニメーション・アイソメ図の作成、グラフィックデザイン、工業デザイン、Webデザイン、ネットワークシステムの構築、Webアプリケーションの開発、データベースの構築、テクニカルイラスト販売サイト運営,岡山県倉敷市粒江20-36,1961,150,25百万円,37.0,https://www.konan-sekkei.co.jp/,,
2024-07-01,株式会社ファインテック,機械部品・金型メーカー,4,■事業内容：お客様（フィルムメーカー等）が真に求める切断品質を提供できる日本で唯一の「切断の総合プロデュース企業」です。切断ワークの様々な課題を解決できる、最高水準の刃物を作る加工技術、機械装置の製作を行っています。,福岡県柳川市西浜武575-1,1989,280,85百万円,,http://www.f-finetec.co.jp/index.php,,
2024-07-01,不二技研工業株式会社（不二輸送機グループ）,建設機械・その他輸送機器メーカー,5,当社は、北海道旭川市を拠点に、不二グループの優れた技術力を結集し、大型商品「機械式パレタイザ」の製造・販売や各種荷役省力装置を中心に開発・販売を行っています。事業内容は、パレタイザや自動倉庫周辺の搬送システムの設計・製造・販売など、多岐にわたります。当社は、お客様のニーズに合わせたカスタマイズ製品の提供にも力を入れています。,北海道旭川市工業団地五条2-1-28,1987,56,45百万円,39.9,http://fujigiken.racms.jp/company001/,,
2024-08-01,美濃工業株式会社,自動車部品メーカー,8,■概要1950年の創業以来、ダイカストメーカーとして実績を築いてきました。高信頼性を要求される新製品の開発を行い、トップレベルの高度な生産技術とあいまって業界内でも揺るぎない地歩を創り上げています。ダイカストのシェアはトップクラスを誇ります。現在、国内はもとより、世界各国の自動車メーカーに同社の製品が使用されています。,岐阜県中津川市中津川1010-1,1951,821,416百万円,37.0,http://www.mino-in.co.jp/,,
