更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,ＴＰＣ日本株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■当社について：台湾の「和淞科技股股有限公司」の日本現地法人です。半導体工場の特殊ガスモニターシステムの設計・施工・管理業務を行っております。台湾本社でTSMC社との取引があり、この度JASM（TSMCとSONYの合弁会社）の日本法人熊本設立に伴い当社も法人設立しております。,熊本県熊本市中央区水道町5-21,2023,18,95百万円,42.0,https://www.jtpc.com.tw/jp/home,,
2024-07-01,アサヒメタルファイン株式会社,受託加工業（各種加工・表面処理）,4,■事業内容：貴金属地金およびその他の金属地金の加工、販売、輸出入業ならびに分析貴金属原材料およびその他の金属原材料の回収、再生、加工、精練、輸出入業ならびに分析貴金属装飾品および装身具の製造、加工、販売、輸出入業ならびに宝石の加工、販売、輸出入業貴金属回収装置の製造、販売、輸出入業、保守管理並びに賃貸有価証券、外国為替、デリバティブなどの売買、保有、運用電力、石油、ガス、排出権等の資源、エネルギー関連品目の売買および関連するデリバティブ取引コイン、記念硬貨の売買※親会社のAREホールディングス(株)はプライム上場企業であり、アサヒメタルファイン(株)はその100％子会社です。,東京都千代田区丸の内1-7-12,2023,81,110百万円,,https://www.asahimetalfine.com/,,
2024-08-01,アサヒプリテック株式会社,受託加工業（各種加工・表面処理）,14,■会社概要：プライム市場上場のAREホールディングス株式会社（純粋持株会社）の主要関連会社。貴金属リサイクル事業を行っています。■事業内容：貴金属リサイクル事業では様々な産業分野から希少な金属資源を効率よく回収し、金・銀・プラチナ・パラジウム・ロジウムなどの金属をリサイクルしています。,兵庫県神戸市東灘区魚崎浜町21,2023,455,110百万円,,https://www.asahipretec.com/,,
2024-08-01,株式会社テクロス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 水電解技術に対する特許をもとに、世界に先駆けて電気分解方式の船舶平衡水処理装置を開発した当社は、グローバル市場トップクラスのシェアを占めています。海洋環境を保護する環境にやさしい造船機材の製造、販売をはじめ、最近ではグリーン水素産業に進出するなど、水電解技術から派生する多様な環境産業への拡大を模索しています。,大阪府大阪市北区中津1-18-18若杉ビル8F802号室,,220,"1,000百万円",,https://techcross.com/techcross/en/m11.php,,
2024-07-01,株式会社ＴｒｉＯｒｂ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：当社は、全方向に移動が可能な球駆動式移動プラットフォーム TriOrb BASEを提供します。産業全体が、深刻な人手不足や労働環境等の変化により、ロボット導入の必然性が高まっており、特に製造業界やサービスロボットのメーカ、建設業界が当初の想定顧客となります。加えて、ロボットを支えるシステム、ソフトウェア群も ワンストップで提供が可能であり、ロボット導入を全般的にサポートするサービスを提供します。,福岡県北九州市小倉北区浅野3-8-1AIMビル6F,2023,14,3百万円,32.0,https://triorb.co.jp/,,
2024-08-01,Ｂｌｕｅ　Ｓｔａｒ　Ｉｎｎｏｖａｔｉｏｎ　Ｊａｐａｎ合同会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,親会社はBlue Star Limited（以下BSL、本社はインドのムンバイ、一部上場企業）。BSLは家庭用及び業務用空調機の開発・設計・製造・販売・サービスを行なっている、エアコン総合メーカです。,群馬県太田市東長岡町1643-3,2023,2,180百万円,57.0,なし,,
2024-08-01,ＪＵｃａｎ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■事業内容： ◇半導体生産設備における電気系統の工程設計、施工、保守◇電気工事機材・機器・その周辺機器の製造、販売、修理と施工の技術的統制・指導・作業・管理◇電気工事機材一般の輸入・輸出■会社の特徴：ＪＵｃａｎ株式会社は、台湾の進出企業です。「サービスと品質」という理念のもと、創新、技術、研究開発を行い、全力でより良い製品を開発し、お客様のために最高のサービスを提供します。,熊本県合志市豊岡2011-91,2023,13,45百万円,30.0,https://www.jucan.jp/jp,,
2024-08-01,ＴＯＰＰＡＮ株式会社,電子部品メーカー,99+,「社会的価値創造企業」を目指して、メインとなる既存の3事業分野のトータルソリューションをもとに幅広い事業を展開しながら、既存事業の技術・知見を活かし、成長領域（健康・ライフサイエンス、教育・文化交流、都市空間・モビリティ、エネルギー・飲料資源）の事業開発を推進することで、お客様や社会の課題解決を行っていきます。デジタル社会への取り組みとして、TOPPANのデジタル技術やデータ利活用によって顧客の事業変革をするというコンセプト「Erhoeht-X（エルヘートクロス）」のもと、2020年全社横断型のDX推進組織「DXデザイン事業部」を新設,東京都台東区台東1-5-1,2023,10899,500百万円,43.0,https://www.toppan.com/ja/,,プライム市場
2024-08-01,株式会社ビーネックスソリューションズ,自動車部品メーカー,38,■事業内容： ・自動車分野を中心とした組込みソフトウェアの企画から開発・電子回路設計開発及び評価【車載ソフト分野】エンジン制御システム、カーナビゲーションシステム、誤発進抑制、駐車支援システムなど【その他】モバイルアプリ開発、Webアプリ開発、クラウド開発、画像認識開発、業務系システム開発、システム基盤構築など,愛知県刈谷市南桜町1-23SOUTH SQUARE KARIYA 2F,2023,1132,50百万円,31.0,https://www.benext.co.jp/bns/,,
2024-06-01,コニカミノルタアドバンストオプティクス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,ガラスレンズ加工光学系組立精密金型加工,大阪府大阪狭山市今熊6-300,2023,62,24百万円,,https://oma.konicaminolta.jp/index.html,,
2024-08-01,日本工営ビジネスパートナーズ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,27,■事業内容：経営管理等の事業（経理・人事・総務業務等の受託および代行、営業・地域戦略の立案・推進、その関連業務の受託および代行、技術・IT・人財戦略の立案・推進、その関連業務の受託および代行等）,東京都千代田区麹町5-4,2023,388,100百万円,,https://www.n-koei.co.jp/businesspartners/,,プライム市場
2024-07-01,ｉ・テクノロジー株式会社,電子部品メーカー,3,■事業内容： 電子機器、通信機器及びこれらの部品、材料等の開発、製造、販売並びに輸出入■当社の特徴：当社は、ブロードシーズグループの一員である“株式会社マグトロニクス(本社:神奈川県)”が、関西エリア推進強化を図る為、2023年5月に設立した会社です。京都市に拠点を構え、マグトロニクス同様に工作機械用の制御盤の設計～開発を手掛けております。設立間もない会社ですが、上記設立背景から既に安定した受注を確保しており、大手取引先からも信頼を得ております。今後社内の設計や製造部門の強化を図り、更なる事業拡大を目指し精進して参ります。,京都府京都市伏見区竹田田中宮町8,2023,13,10百万円,,http://i-technology.co.jp/,,
