更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-05-01,株式会社グローカルジャパン,水産・農林・鉱業,2,国内の関連会社（レジャー業）の管理、海外子会社事業（スクラップ、農畜産、貿易等）バックアップ。常石グループの新規事業企画立案、実現性精査などで、常石グループや社会に貢献しています。,広島県尾道市浦崎町大平木1349-15,2004,,40,70百万円,http://www.glocal-japan.com/index.php,,
2024-07-01,株式会社果実堂,水産・農林・鉱業,2,■事業内容：大規模ベビーリーフの生産・販売、機能性発芽食品の販売高機能ハウスの開発・販売と農業コンサルティング＊三井物産株式会社、カゴメ株式会社、トヨタ自動車株式会社が出資する日本最大のベビーリーフメーカーです。,熊本県上益城郡益城町田原1155-5熊本テクノリサーチパーク 内,2005,35.0,150,100百万円,https://www.kajitsudo.com/,,
2024-05-01,ＡＷファーム千歳株式会社,水産・農林・鉱業,2,■事業内容： 食品の製造、食品の加工、食品の販売を展開しています。,北海道千歳市中央1114-13,1999,,22,10百万円,なし,,
2024-06-01,株式会社ニシウオマーケティング,水産・農林・鉱業,3,■事業内容：・畜産物・水産物点飲料及びこれらの加工及びその請負業・加工製品の販売並びに輸出入業・畜産物・水産物点森林等の資源の開発、生産事業・経営コンサルティング業務,東京都中央区新川1-27-8,2007,,20,30百万円,http://www.nishiuom.co.jp/,,
2024-07-01,有限会社サンエッグ,水産・農林・鉱業,1,■事業内容： 鶏卵販売・素ひな販売・飼料販売・堆肥販売（生産農家6戸数、総鶏羽数117万羽）■当社について：『たまごの生産販売を通じて、全ての人が幸せになれるように。』有限会社サンエッグは、南九州の豊かな自然環境を最大限に生かし農家が丹精込めて作ったたまごを販売する会社です。生産農家から消費者へ、サンエッグのたまごが届くまでに携わる全ての人が幸せになれるように、おいしいたまごを作り続けます。,鹿児島県南九州市知覧町東別府17150,2004,,107,31百万円,http://sunegg.co.jp/,,
2024-06-01,株式会社ハルディン,水産・農林・鉱業,2,■事業内容： ◇家庭園芸向け…花、カラーリーフ、野菜のポット苗の生産、販売◇営利向け…花、カラーリーフ、野菜苗、および人工光閉鎖型育苗装置（植物工場）を利用した無農薬野菜苗の生産・販売,千葉県印西市竹袋470-4,1979,,200,10百万円,https://www.jsjardin.co.jp/,,
2024-07-01,株式会社髙橋工材,水産・農林・鉱業,2,■事業内容： 砕石生産販売・産業廃棄物の収集運搬及び中間処理■業種：採石業、砂・砂利・玉石採取業■会社の特長：昭和43年創業。平成16年にJISの認定を取得し、顧客のニーズに応えています。,福島県白河市東釜子字矢越山13-1,1968,,19,60百万円,なし,,
2024-08-01,イオンアグリ創造株式会社,水産・農林・鉱業,10,■事業内容： 農産物の生産、加工、卸売、小売私たちイオンアグリ創造は、イオンの「食」の分野におけるノウハウを活かして、イオンならではの、まるごとの農業に取り組んでいます。,千葉県千葉市美浜区中瀬1-5-1,2009,,127,50百万円,https://www.aeon.jp/agricreate/company/index.html,,
2024-07-01,株式会社コッコファーム,水産・農林・鉱業,4,■事業内容：養鶏を中心とした生産・加工・販売,熊本県菊池市森北1077,1981,45.3,135,10百万円,http://cocco-farm.co.jp/,,
2024-06-01,株式会社クリーン・ア・グリーン,水産・農林・鉱業,1,長野県松本市のすぐ隣、山形村で様々な農産物を生産し、6次産業化も実現している会社です。2020年10月に直営飲食店「みつぶ 野菜巻き串」をオープンしました。当社のある長野県山形村は、豊かな自然に囲まれつつも、松本市からほど近く、生活の利便性も高いため、初めて農業をされる方にもお越しになりやすい立地です。ここ長野県の恵まれた気候（夏場の冷涼な気候・昼夜の気温差）を利用して、白ネギ、グラジオラス、スイカ、長芋、ゴボウと様々な農産物を生産しております。,長野県東筑摩郡山形村952-1,2011,,9,5百万円,https://cleanagreen.jimdofree.com/,,
2024-06-01,有限会社ひがしぐるま,水産・農林・鉱業,1,■事業内容： 養豚業・繁殖から肥育までの一貫農場・母豚100頭、常時飼養頭数約1000頭。繁殖から肥育まで行います。,静岡県袋井市山崎5914-1065,2006,,8,3百万円,http://www.higashiguruma.co.jp/,,
2024-08-01,株式会社坂ノ途中,水産・農林・鉱業,5,「100年先もつづく、農業を。」を企業ビジョンとして当社が目指しているのは環境負荷の小さな農業に取り組む人たちを増やすことです。100年先もつづく農業のかたちをつくりたい、そして持続可能な社会にたどり着きたいと考えています。,京都府京都市南区上鳥羽高畠町56,2009,38.0,180,50百万円,https://www.on-the-slope.com/,,
2024-07-01,株式会社唐沢農機サービス,水産・農林・鉱業,36,■当社について設立15期目になるアトツギベンチャー「農機具屋」です。先代から会社を引き継ぎ、2代目の現社長が事業拡大してきました。農機具屋として初の「上場」を目指しています。■事業内容：・新品機販売／農業機械修理／農業機械再生／コイン精米機運営・インターネット事業（WEBコンサルティング、WEBショップ運営）農機具屋としての事業と、県内企業へのWEBマーケティングコンサル・HP制作会社としての事業がありまた、両者のアナログとデジタルの強みをミックスした農機具の売買マーケットプレイス「ノウキナビ」事業を運営しています。,長野県東御市本海野1642,2006,33.9,32,10百万円,https://www.karasawanouki.co.jp/,,
2024-06-01,株式会社サラダボウル,水産・農林・鉱業,2,■事業内容農産物の生産・販売農産物の加工農産物の小売農作業の請負・農地の管理農業経営コンサルティング農産物の企画・開発,山梨県中央市西花輪3684-3,2004,,42,45百万円,http://www.salad-bowl.jp/,,
2024-07-01,株式会社さかうえ,水産・農林・鉱業,7,■事業内容： 当社は、「農業で幸せ創る」をコンセプトに、契約栽培農産物や国産飼料などを生産する「農産物生産事業」を柱に、「農業コンサルティング事業」、「M＆A事業」の３つの事業を展開しています。,鹿児島県志布志市志布志町安楽2873-4,1995,,80,52百万円,http://www.sakaue-farm.co.jp/,,
2024-06-01,福田農産株式会社,水産・農林・鉱業,1,■事業内容： 01.建設機械、建設車両、自動車、事務用機器のリース並びにこれらの売買02.不動産の売買、仲介、賃貸借、及び管理03.損害保険代理業及び生命保険募集業04.有価証券の売買05.農業資材（焼土、培土、土壌改良材等）の売買06.農産物の生産、加工、販売07.前各号に付帯する業務,新潟県新潟市中央区白山浦1-614,1974,51.0,12,100百万円,http://www.fukuda-nosan.com,,
2024-06-01,アグリビジョン株式会社,水産・農林・鉱業,1,■事業内容農産物の生産・販売農産物の加工農産物の小売農作業の請負・農地の管理農業経営コンサルティング農産物の企画・開発,山梨県北杜市武川町山高3567-194,2013,,72,90百万円,なし,,
2024-06-01,有限会社大地と自然の恵み,水産・農林・鉱業,2,■事業概要について有機野菜の栽培・販売（オンラインショップ運営含）有機野菜の加工・販売■当社の特徴：高知県の北東部に位置した香北町にて有機栽培で育てた野菜・加工した製品の販売を行っております。主に生協・量販店への販売となりますが、こだわりのある栽培を通して品質の高い野菜や加工製品を評価され県外に幅広い販売網を持ち、事業運営を行っております。■栽培品目・圃場数について有機しょうが・有機青ねぎ・有機小ねぎ・有機にら・有機ミニトマト・有機おくら有機パセリ・有機な花・有機ゆず・有機なす808a（実際作付をしている全圃場） / 287a（作付けをしているビニールハウスの面積）,高知県香美市香北町韮生野434,1996,,10,3百万円,https://www.yuukinougyou.com/,,
2024-06-01,小松水産株式会社,水産・農林・鉱業,1,■事業内容：しらす・ちりめん関連商品の加工及び販売、いかかば・さんまみりん干し等水産加工品の製造販売、直販店「海の味こまつ」の店舗展開と運営■事業の特徴：茨城で水揚げされたしらすや干物を特殊な技術で加工し、全国へ販売しています。海外（タイ）にも販売と生産の拠点を持ち、水産品から常陸牛まで幅広い日本食品を販売しています。,茨城県日立市留町1045-2,,,31,10百万円,http://www.shirasu.com/,,
2024-06-01,株式会社林営農センター,水産・農林・鉱業,1,当社は三重県の津市で食用米をメインに麦、大豆、その他 飼料米 等を生産・販売している会社です。■取扱品目：・食用米・麦・大豆・飼料米・キャベツ・ブロッコリー等の野菜類・みりん■当社の特徴：・有機肥料を中心とした環境にやさしい米づくりを行っております・自社オンラインショップで販売を行い、全国のお客様に商品をお届けしております,三重県津市殿村727,2010,,7,5百万円,https://www.hayashi-eino.com,,
2024-07-01,株式会社企業農業研究所,水産・農林・鉱業,1,■事業内容： 山地酪農乳牛の生産・飼育・販売牛乳・乳製品・関連製品の販売山地酪農家育成のための実地指導および研修肉牛生産や家畜福祉に関する実践的研究への協力農薬も肥料も一切使用しない自然栽培農法の研究・実践,岩手県下閉伊郡岩泉町上有芸水堀287,2010,,9,,https://nakahora-bokujou.jp/,,
2024-06-01,仙台農建株式会社,水産・農林・鉱業,1,■事業内容： 園芸施設の総合メ－カー温室及び養液栽培のプラント販売及び裁培指導を通じて、お客様の事業の発展と安心・安全を提供しています。■企業概要：会社を日一日向上させ、その利益を全従業員の生活の向上・社会の発展・お客様の発展に調和させることを自覚し、次世代へ引継ぎ出来る人を創る。■事業所：・本社・工場：宮城県遠田郡美里町練牛字二十号30番地2・山形営業所：山形県寒河江市大字松川139-1,宮城県遠田郡美里町練牛字20-30-2,2008,,24,20百万円,https://www.s-nouken.co.jp/,,
2024-08-01,株式会社美野里ファーム,水産・農林・鉱業,1,株式会社美野里（みのり）ファームは、甘薯（サツマイモ）の生産や加工・販売、馬鈴薯の生産・販売等を行う会社です。安心・安全な農作物の生産を実現するために、栽培履歴の記録や各種検査、独自の農法、徹底した農薬管理を行い、貯蔵～加工、販売まで品質を落とすことなく、お客様の想いを汲んだ農産物の生産と管理を行っています。■事業概要：・甘薯（サツマイモ）の生産・加工・販売・馬鈴薯の生産・販売・国産栗の加工・販売,茨城県小美玉市堅倉278-1,2009,35.0,30,1百万円,https://sekishoten.com/,,
